elapsed_s	offset_ns	freq_ppb
31093.000	-1	10233
31094.000	-1	10233
31095.000	6	10240
31096.000	0	10236
31097.000	-2	10234
31098.000	4	10239
31099.000	11	10247
31100.000	4	10243
31101.000	0	10241
31102.000	6	10247
31103.000	-1	10241
31104.000	-9	10233
31105.000	5	10244
31106.000	-6	10235
31107.000	5	10244
31108.000	7	10248
31109.000	12	10255
31110.000	-9	10237
31111.000	0	10244
31112.000	-4	10240
31113.000	9	10251
31114.000	11	10256
31115.000	1	10249
31116.000	-2	10247
31117.000	4	10252
31118.000	-2	10247
31119.000	3	10252
31120.000	11	10261
31121.000	-4	10249
31122.000	0	10252
31123.000	14	10266
31124.000	1	10257
31125.000	3	10259
31126.000	-4	10253
31127.000	2	10258
31128.000	3	10260
31129.000	-3	10254
31130.000	7	10264
31131.000	-3	10256
31132.000	0	10258
31133.000	8	10266
31134.000	-5	10255
31135.000	5	10264
31136.000	-6	10254
31137.000	6	10264
31138.000	1	10261
31139.000	5	10265
31140.000	5	10267
31141.000	3	10266
31142.000	-4	10260
31143.000	1	10264
31144.000	9	10272
31145.000	-4	10262
31146.000	5	10270
31147.000	-5	10261
31148.000	5	10270
31149.000	1	10267
31150.000	5	10272
31151.000	-8	10260
31152.000	4	10270
31153.000	0	10267
31154.000	4	10271
31155.000	-1	10267
31156.000	-3	10265
31157.000	4	10271
31158.000	-1	10267
31159.000	-3	10265
31160.000	4	10271
31161.000	-8	10260
31162.000	10	10276
31163.000	0	10269
31164.000	3	10272
31165.000	-4	10266
31166.000	3	10272
31167.000	3	10272
31168.000	2	10272
31169.000	2	10273
31170.000	1	10273
31171.000	0	10272
31172.000	7	10279
31173.000	0	10274
31174.000	4	10278
31175.000	-2	10273
31176.000	3	10278
31177.000	-9	10266
31178.000	3	10276
31179.000	6	10280
31180.000	4	10279
31181.000	-3	10274
31182.000	8	10284
31183.000	2	10280
31184.000	-6	10273
31185.000	6	10283
31186.000	1	10280
31187.000	6	10285
31188.000	0	10281
31189.000	10	10291
31190.000	-3	10281
31191.000	1	10284
31192.000	2	10285
31193.000	1	10285
31194.000	7	10291
31195.000	1	10287
31196.000	-1	10286
31197.000	10	10296
31198.000	5	10294
31199.000	9	10300
31200.000	0	10293
31201.000	4	10297
31202.000	4	10299
31203.000	9	10305
31204.000	-4	10295
31205.000	-8	10289
31206.000	7	10302
31207.000	2	10299
31208.000	1	10299
31209.000	0	10298
31210.000	-7	10291
31211.000	-1	10295
31212.000	2	10298
31213.000	2	10298
31214.000	1	10298
31215.000	-5	10292
31216.000	7	10303
31217.000	1	10299
31218.000	7	10305
31219.000	-7	10293
31220.000	4	10302
31221.000	-7	10292
31222.000	-2	10295
31223.000	1	10297
31224.000	1	10298
31225.000	-6	10291
31226.000	7	10302
31227.000	2	10299
31228.000	0	10298
31229.000	0	10298
31230.000	12	10310
31231.000	0	10302
31232.000	-4	10298
31233.000	9	10309
31234.000	-3	10300
31235.000	-6	10296
31236.000	-5	10295
31237.000	11	10310
31238.000	-2	10300
31239.000	-4	10298
31240.000	-4	10296
31241.000	10	10309
31242.000	-2	10300
31243.000	2	10304
31244.000	8	10310
31245.000	-4	10301
31246.000	-1	10302
31247.000	1	10304
31248.000	7	10310
31249.000	0	10305
31250.000	-1	10304
31251.000	-2	10303
31252.000	12	10317
31253.000	-1	10307
31254.000	3	10311
31255.000	2	10311
31256.000	2	10311
31257.000	0	10310
31258.000	1	10311
31259.000	0	10310
31260.000	13	10323
31261.000	7	10321
31262.000	-4	10312
31263.000	0	10315
31264.000	-5	10310
31265.000	2	10316
31266.000	10	10324
31267.000	9	10326
31268.000	-1	10319
31269.000	-3	10317
31270.000	3	10322
31271.000	-1	10319
31272.000	3	10322
31273.000	10	10330
31274.000	3	10326
31275.000	7	10331
31276.000	-1	10325
31277.000	3	10329
31278.000	-9	10318
31279.000	3	10327
31280.000	-1	10324
31281.000	4	10329
31282.000	5	10331
31283.000	4	10331
31284.000	2	10331
31285.000	1	10330
31286.000	0	10329
31287.000	0	10329
31288.000	0	10329
31289.000	-12	10317
31290.000	0	10326
31291.000	3	10329
31292.000	10	10337
31293.000	3	10333
31294.000	6	10337
31295.000	-1	10331
31296.000	4	10336
31297.000	3	10336
31298.000	3	10337
31299.000	-11	10324
31300.000	0	10332
31301.000	4	10336
31302.000	5	10338
31303.000	2	10337
31304.000	2	10337
31305.000	0	10336
31306.000	1	10337
31307.000	6	10342
31308.000	0	10338
31309.000	4	10342
31310.000	-8	10331
31311.000	3	10340
31312.000	6	10344
31313.000	5	10344
31314.000	3	10344
31315.000	1	10343
31316.000	7	10349
31317.000	7	10351
31318.000	-8	10338
31319.000	2	10346
31320.000	5	10349
31321.000	-2	10344
31322.000	2	10347
31323.000	10	10356
31324.000	-3	10346
31325.000	-1	10347
31326.000	1	10349
31327.000	1	10349
31328.000	-12	10336
31329.000	0	10345
31330.000	4	10349
31331.000	10	10356
31332.000	-3	10346
31333.000	-1	10347
31334.000	7	10355
31335.000	1	10351
31336.000	6	10356
31337.000	-8	10344
31338.000	9	10359
31339.000	6	10358
31340.000	-4	10350
31341.000	-5	10348
31342.000	9	10360
31343.000	3	10357
31344.000	8	10363
31345.000	-6	10351
31346.000	-3	10353
31347.000	6	10361
31348.000	7	10363
31349.000	-7	10352
31350.000	2	10358
31351.000	6	10363
31352.000	4	10363
31353.000	2	10362
31354.000	2	10363
31355.000	-5	10356
31356.000	0	10360
31357.000	8	10368
31358.000	2	10364
31359.000	-1	10362
31360.000	-8	10354
31361.000	6	10366
31362.000	1	10363
31363.000	6	10368
31364.000	-7	10357
31365.000	4	10366
31366.000	0	10363
31367.000	5	10368
31368.000	-8	10357
31369.000	3	10365
31370.000	6	10369
31371.000	-2	10363
31372.000	3	10367
31373.000	4	10369
31374.000	3	10369
31375.000	1	10368
31376.000	-5	10363
31377.000	0	10366
31378.000	8	10374
31379.000	-4	10364
31380.000	5	10372
31381.000	1	10370
31382.000	6	10375
31383.000	-1	10370
31384.000	-3	10368
31385.000	4	10374
31386.000	-2	10369
31387.000	3	10373
31388.000	4	10375
31389.000	3	10375
31390.000	-4	10369
31391.000	1	10373
31392.000	-11	10361
31393.000	2	10371
31394.000	12	10382
31395.000	-8	10365
31396.000	7	10378
31397.000	4	10377
31398.000	-5	10369
31399.000	6	10379
31400.000	2	10376
31401.000	0	10375
31402.000	-1	10374
31403.000	-7	10368
31404.000	-1	10372
31405.000	8	10380
31406.000	3	10378
31407.000	5	10381
31408.000	-1	10376
31409.000	-3	10374
31410.000	10	10386
31411.000	-1	10378
31412.000	2	10381
31413.000	2	10381
31414.000	1	10381
31415.000	7	10387
31416.000	-5	10377
31417.000	4	10385
31418.000	-6	10376
31419.000	11	10391
31420.000	1	10384
31421.000	4	10388
31422.000	3	10388
31423.000	-4	10382
31424.000	7	10392
31425.000	9	10396
31426.000	1	10390
31427.000	3	10393
31428.000	-8	10383
31429.000	9	10397
31430.000	5	10396
31431.000	-4	10388
31432.000	1	10392
31433.000	2	10394
31434.000	-4	10388
31435.000	8	10399
31436.000	2	10395
31437.000	0	10394
31438.000	6	10400
31439.000	6	10402
31440.000	-2	10396
31441.000	3	10400
31442.000	3	10401
31443.000	-5	10394
31444.000	8	10405
31445.000	2	10402
31446.000	1	10401
31447.000	-1	10400
31448.000	0	10400
31449.000	6	10406
31450.000	-1	10401
31451.000	5	10407
31452.000	10	10413
31453.000	-3	10403
31454.000	0	10405
31455.000	-5	10400
31456.000	1	10405
31457.000	-4	10400
31458.000	2	10405
31459.000	-3	10401
31460.000	3	10406
31461.000	-3	10401
31462.000	3	10406
31463.000	-3	10401
31464.000	3	10406
31465.000	3	10407
31466.000	3	10407
31467.000	2	10407
31468.000	-6	10400
31469.000	7	10411
31470.000	-4	10402
31471.000	7	10412
31472.000	-6	10401
31473.000	-1	10404
31474.000	-5	10400
31475.000	1	10405
31476.000	-3	10401
31477.000	2	10405
31478.000	-3	10401
31479.000	3	10406
31480.000	-3	10401
31481.000	-10	10393
31482.000	4	10404
31483.000	0	10401
31484.000	6	10407
31485.000	-1	10402
31486.000	3	10405
31487.000	-2	10401
31488.000	-4	10399
31489.000	10	10411
31490.000	-1	10403
31491.000	2	10406
31492.000	-5	10400
31493.000	-5	10398
31494.000	10	10412
31495.000	-2	10403
31496.000	-5	10399
31497.000	2	10405
31498.000	-2	10401
31499.000	3	10406
31500.000	-3	10401
31501.000	-4	10399
31502.000	10	10411
31503.000	-1	10403
31504.000	8	10412
31505.000	-4	10403
31506.000	0	10405
31507.000	0	10405
31508.000	-5	10400
31509.000	7	10411
31510.000	3	10409
31511.000	-6	10401
31512.000	12	10417
31513.000	1	10410
31514.000	-8	10401
31515.000	10	10417
31516.000	-7	10403
31517.000	3	10410
31518.000	-1	10407
31519.000	11	10419
31520.000	-2	10409
31521.000	2	10413
31522.000	2	10413
31523.000	1	10413
31524.000	-6	10406
31525.000	1	10411
31526.000	9	10420
31527.000	-5	10408
31528.000	-1	10411
31529.000	7	10419
31530.000	-5	10409
31531.000	-1	10411
31532.000	0	10412
31533.000	1	10413
31534.000	1	10413
31535.000	0	10413
31536.000	0	10413
31537.000	1	10414
31538.000	-7	10406
31539.000	-6	10405
31540.000	8	10417
31541.000	4	10415
31542.000	1	10414
31543.000	7	10420
31544.000	-7	10408
31545.000	-2	10411
31546.000	6	10418
31547.000	1	10415
31548.000	-2	10412
31549.000	-1	10413
31550.000	5	10418
31551.000	6	10421
31552.000	-3	10414
31553.000	3	10419
31554.000	-3	10414
31555.000	-4	10412
31556.000	3	10418
31557.000	-2	10414
31558.000	4	10419
31559.000	4	10420
31560.000	9	10426
31561.000	-5	10415
31562.000	0	10419
31563.000	6	10425
31564.000	-5	10415
31565.000	-2	10417
31566.000	1	10419
31567.000	7	10426
31568.000	0	10421
31569.000	5	10426
31570.000	5	10427
31571.000	4	10428
31572.000	-5	10420
31573.000	14	10437
31574.000	2	10430
31575.000	-3	10425
31576.000	11	10438
31577.000	4	10435
31578.000	2	10434
31579.000	6	10438
31580.000	0	10434
31581.000	-2	10432
31582.000	10	10444
31583.000	5	10442
31584.000	2	10440
31585.000	6	10445
31586.000	0	10440
31587.000	4	10444
31588.000	5	10447
31589.000	-4	10439
31590.000	2	10444
31591.000	-4	10439
31592.000	9	10450
31593.000	3	10447
31594.000	-6	10439
31595.000	7	10450
31596.000	1	10446
31597.000	-1	10445
31598.000	13	10458
31599.000	-1	10448
31600.000	2	10451
31601.000	-4	10445
31602.000	8	10456
31603.000	3	10454
31604.000	0	10452
31605.000	0	10452
31606.000	-1	10451
31607.000	6	10457
31608.000	13	10466
31609.000	-2	10455
31610.000	-6	10450
31611.000	-5	10450
31612.000	-4	10449
31613.000	5	10457
31614.000	-1	10452
31615.000	-2	10451
31616.000	4	10456
31617.000	5	10459
31618.000	-2	10453
31619.000	2	10457
31620.000	3	10458
31621.000	2	10458
31622.000	2	10459
31623.000	-6	10451
31624.000	7	10462
31625.000	2	10460
31626.000	0	10458
31627.000	-7	10451
31628.000	6	10462
31629.000	8	10466
31630.000	-7	10453
31631.000	-3	10455
31632.000	-1	10456
31633.000	1	10458
31634.000	7	10464
31635.000	0	10459
31636.000	4	10463
31637.000	-1	10460
31638.000	9	10469
31639.000	-2	10461
31640.000	1	10463
31641.000	-5	10458
31642.000	-6	10455
31643.000	10	10469
31644.000	-2	10460
31645.000	1	10463
31646.000	-4	10458
31647.000	8	10469
31648.000	-3	10460
31649.000	-6	10456
31650.000	-4	10457
31651.000	3	10462
31652.000	-2	10458
31653.000	4	10464
31654.000	-3	10458
31655.000	10	10470
31656.000	4	10467
31657.000	-6	10458
31658.000	7	10469
31659.000	-5	10459
31660.000	-1	10462
31661.000	1	10464
31662.000	1	10464
31663.000	14	10477
31664.000	1	10468
31665.000	3	10471
31666.000	-4	10465
31667.000	-5	10462
31668.000	9	10475
31669.000	-2	10467
31670.000	-5	10463
31671.000	3	10470
31672.000	-3	10464
31673.000	9	10476
31674.000	4	10473
31675.000	-5	10465
31676.000	-1	10468
31677.000	8	10477
31678.000	8	10479
31679.000	0	10473
31680.000	-4	10469
31681.000	4	10476
31682.000	4	10477
31683.000	-3	10472
31684.000	2	10476
31685.000	9	10483
31686.000	3	10480
31687.000	-1	10477
31688.000	-1	10477
31689.000	6	10483
31690.000	12	10491
31691.000	4	10487
31692.000	-6	10478
31693.000	5	10487
31694.000	8	10492
31695.000	-1	10485
31696.000	-3	10483
31697.000	4	10489
31698.000	-2	10484
31699.000	4	10489
31700.000	-3	10484
31701.000	3	10489
31702.000	-3	10484
31703.000	-3	10483
31704.000	10	10495
31705.000	-2	10486
31706.000	-5	10482
31707.000	-4	10482
31708.000	4	10489
31709.000	5	10491
31710.000	4	10491
31711.000	2	10490
31712.000	1	10490
31713.000	0	10489
31714.000	-6	10483
31715.000	1	10489
31716.000	14	10502
31717.000	-5	10487
31718.000	-2	10489
31719.000	-1	10489
31720.000	-1	10489
31721.000	7	10496
31722.000	6	10497
31723.000	5	10498
31724.000	2	10497
31725.000	-5	10490
31726.000	1	10495
31727.000	2	10496
31728.000	1	10496
31729.000	-5	10490
31730.000	1	10495
31731.000	2	10496
31732.000	-4	10490
31733.000	1	10494
31734.000	9	10503
31735.000	3	10499
31736.000	6	10503
31737.000	-1	10498
31738.000	-3	10496
31739.000	-3	10495
31740.000	4	10501
31741.000	-1	10497
31742.000	5	10503
31743.000	-2	10497
31744.000	3	10502
31745.000	-3	10497
31746.000	3	10502
31747.000	4	10504
31748.000	2	10503
31749.000	2	10503
31750.000	7	10509
31751.000	1	10505
31752.000	4	10508
31753.000	5	10511
31754.000	3	10510
31755.000	8	10516
31756.000	7	10517
31757.000	5	10517
31758.000	2	10516
31759.000	1	10516
31760.000	-6	10509
31761.000	1	10514
31762.000	2	10515
31763.000	2	10516
31764.000	1	10516
31765.000	7	10522
31766.000	0	10517
31767.000	-2	10515
31768.000	-2	10514
31769.000	-1	10515
31770.000	6	10521
31771.000	-7	10510
31772.000	4	10519
31773.000	0	10516
31774.000	-1	10515
31775.000	5	10521
31776.000	6	10524
31777.000	4	10523
31778.000	2	10523
31779.000	-6	10515
31780.000	1	10520
31781.000	2	10522
31782.000	2	10522
31783.000	1	10522
31784.000	7	10528
31785.000	0	10523
31786.000	5	10528
31787.000	-2	10523
31788.000	3	10527
31789.000	-2	10523
31790.000	-4	10520
31791.000	3	10526
31792.000	5	10529
31793.000	-2	10524
31794.000	2	10527
31795.000	-4	10522
31796.000	3	10527
31797.000	-3	10522
31798.000	2	10526
31799.000	4	10529
31800.000	-4	10522
31801.000	2	10527
31802.000	9	10535
31803.000	2	10530
31804.000	-7	10522
31805.000	-1	10526
31806.000	1	10528
31807.000	-5	10522
31808.000	1	10526
31809.000	3	10529
31810.000	2	10529
31811.000	2	10529
31812.000	-6	10522
31813.000	6	10532
31814.000	-4	10524
31815.000	0	10527
31816.000	2	10529
31817.000	1	10528
31818.000	-6	10521
31819.000	1	10527
31820.000	2	10528
31821.000	2	10529
31822.000	1	10528
31823.000	-12	10515
31824.000	1	10525
31825.000	4	10528
31826.000	3	10528
31827.000	10	10536
31828.000	1	10530
31829.000	-1	10529
31830.000	-2	10527
31831.000	-1	10528
31832.000	-7	10521
31833.000	-1	10525
31834.000	2	10528
31835.000	2	10529
31836.000	1	10528
31837.000	1	10528
31838.000	0	10528
31839.000	-6	10522
31840.000	0	10526
31841.000	2	10528
31842.000	2	10529
31843.000	1	10528
31844.000	8	10535
31845.000	-6	10524
31846.000	-2	10526
31847.000	-1	10526
31848.000	7	10534
31849.000	1	10530
31850.000	5	10535
31851.000	-1	10530
31852.000	-4	10527
31853.000	4	10534
31854.000	-8	10523
31855.000	-3	10525
31856.000	0	10527
31857.000	6	10533
31858.000	7	10536
31859.000	5	10536
31860.000	3	10536
31861.000	2	10536
31862.000	0	10534
31863.000	7	10541
31864.000	-7	10529
31865.000	-2	10532
31866.000	6	10540
31867.000	7	10543
31868.000	-1	10537
31869.000	3	10540
31870.000	3	10541
31871.000	-3	10536
31872.000	-5	10533
31873.000	2	10539
31874.000	-2	10535
31875.000	-10	10527
31876.000	4	10538
31877.000	1	10536
31878.000	5	10540
31879.000	0	10537
31880.000	3	10540
31881.000	-2	10536
31882.000	-3	10534
31883.000	3	10539
31884.000	5	10542
31885.000	-9	10530
31886.000	2	10538
31887.000	5	10541
31888.000	4	10542
31889.000	3	10542
31890.000	1	10541
31891.000	1	10541
31892.000	0	10541
31893.000	0	10541
31894.000	0	10541
31895.000	-6	10535
31896.000	6	10545
31897.000	2	10543
31898.000	7	10548
31899.000	-1	10542
31900.000	4	10547
31901.000	-2	10542
31902.000	-4	10540
31903.000	3	10545
31904.000	-1	10542
31905.000	-3	10540
31906.000	4	10546
31907.000	5	10548
31908.000	4	10549
31909.000	2	10548
31910.000	1	10548
31911.000	7	10554
31912.000	0	10549
31913.000	-2	10547
31914.000	5	10553
31915.000	-8	10542
31916.000	4	10552
31917.000	-1	10548
31918.000	-2	10546
31919.000	6	10554
31920.000	5	10555
31921.000	4	10555
31922.000	2	10554
31923.000	1	10554
31924.000	-12	10541
31925.000	1	10551
31926.000	3	10553
31927.000	4	10555
31928.000	2	10554
31929.000	2	10555
31930.000	1	10554
31931.000	6	10560
31932.000	0	10555
31933.000	-1	10554
31934.000	4	10559
31935.000	-1	10555
31936.000	-3	10553
31937.000	4	10559
31938.000	-2	10554
31939.000	4	10560
31940.000	4	10561
31941.000	3	10561
31942.000	-5	10554
31943.000	1	10558
31944.000	3	10561
31945.000	-4	10555
31946.000	1	10558
31947.000	2	10560
31948.000	3	10561
31949.000	-12	10547
31950.000	1	10557
31951.000	4	10560
31952.000	4	10561
31953.000	3	10561
31954.000	1	10560
31955.000	1	10561
31956.000	7	10567
31957.000	6	10568
31958.000	5	10569
31959.000	-4	10561
31960.000	1	10565
31961.000	-4	10560
31962.000	8	10571
31963.000	3	10569
31964.000	7	10573
31965.000	0	10569
31966.000	4	10573
31967.000	4	10574
31968.000	3	10574
31969.000	-4	10568
31970.000	1	10572
31971.000	8	10579
31972.000	8	10581
31973.000	0	10576
31974.000	3	10579
31975.000	3	10580
31976.000	-4	10574
31977.000	-5	10571
31978.000	3	10578
31979.000	-2	10574
31980.000	-3	10572
31981.000	4	10578
31982.000	-2	10573
31983.000	4	10579
31984.000	4	10580
31985.000	3	10580
31986.000	-4	10574
31987.000	1	10578
31988.000	2	10579
31989.000	-5	10573
31990.000	-5	10571
31991.000	3	10578
31992.000	-2	10574
31993.000	3	10578
31994.000	4	10580
31995.000	3	10580
31996.000	-4	10574
31997.000	1	10578
31998.000	2	10579
31999.000	1	10579
32000.000	2	10580
32001.000	1	10580
32002.000	0	10579
32003.000	0	10579
32004.000	-6	10573
32005.000	0	10577
32006.000	8	10585
32007.000	2	10582
32008.000	6	10586
32009.000	-1	10581
32010.000	-3	10579
32011.000	-3	10578
32012.000	5	10585
32013.000	-1	10580
32014.000	4	10585
32015.000	-2	10580
32016.000	-3	10579
32017.000	-9	10572
32018.000	4	10582
32019.000	1	10580
32020.000	0	10580
32021.000	0	10580
32022.000	-1	10579
32023.000	-1	10578
32024.000	0	10579
32025.000	0	10579
32026.000	-6	10573
32027.000	6	10583
32028.000	2	10581
32029.000	0	10580
32030.000	6	10586
32031.000	-1	10580
32032.000	5	10586
32033.000	-2	10581
32034.000	2	10584
32035.000	4	10587
32036.000	-4	10580
32037.000	2	10585
32038.000	3	10586
32039.000	-11	10573
32040.000	2	10583
32041.000	4	10585
32042.000	-2	10581
32043.000	3	10585
32044.000	3	10586
32045.000	-4	10580
32046.000	-4	10579
32047.000	3	10584
32048.000	4	10586
32049.000	3	10587
32050.000	2	10586
32051.000	-12	10573
32052.000	7	10588
32053.000	4	10588
32054.000	2	10587
32055.000	1	10586
32056.000	6	10592
32057.000	-6	10581
32058.000	-2	10584
32059.000	6	10591
32060.000	0	10587
32061.000	-1	10586
32062.000	-1	10586
32063.000	-1	10585
32064.000	-1	10585
32065.000	0	10586
32066.000	-1	10585
32067.000	-6	10579
32068.000	0	10584
32069.000	2	10586
32070.000	2	10586
32071.000	1	10586
32072.000	1	10586
32073.000	7	10592
32074.000	0	10587
32075.000	4	10591
32076.000	-1	10588
32077.000	-4	10584
32078.000	-2	10585
32079.000	4	10591
32080.000	6	10594
32081.000	-3	10587
32082.000	-4	10585
32083.000	4	10591
32084.000	4	10593
32085.000	-3	10587
32086.000	-4	10585
32087.000	3	10591
32088.000	10	10599
32089.000	3	10595
32090.000	-6	10587
32091.000	0	10591
32092.000	1	10592
32093.000	1	10592
32094.000	-6	10585
32095.000	7	10597
32096.000	9	10601
32097.000	-6	10588
32098.000	-3	10590
32099.000	6	10598
32100.000	-6	10587
32101.000	5	10597
32102.000	0	10593
32103.000	12	10605
32104.000	-8	10589
32105.000	1	10595
32106.000	5	10600
32107.000	10	10606
32108.000	-11	10588
32109.000	5	10601
32110.000	3	10600
32111.000	-6	10592
32112.000	7	10603
32113.000	2	10601
32114.000	6	10605
32115.000	-7	10594
32116.000	-3	10596
32117.000	-1	10597
32118.000	1	10599
32119.000	-6	10592
32120.000	0	10596
32121.000	2	10598
32122.000	-4	10593
32123.000	-5	10591
32124.000	3	10597
32125.000	-2	10593
32126.000	3	10597
32127.000	11	10606
32128.000	-4	10595
32129.000	0	10597
32130.000	7	10604
32131.000	1	10600
32132.000	-1	10599
32133.000	5	10604
32134.000	-1	10600
32135.000	-3	10598
32136.000	-2	10598
32137.000	11	10610
32138.000	6	10608
32139.000	-4	10600
32140.000	0	10603
32141.000	2	10605
32142.000	-5	10599
32143.000	1	10603
32144.000	-4	10598
32145.000	9	10610
32146.000	3	10607
32147.000	-5	10600
32148.000	0	10603
32149.000	1	10604
32150.000	-11	10593
32151.000	1	10601
32152.000	-2	10599
32153.000	4	10604
32154.000	4	10605
32155.000	-9	10593
32156.000	9	10609
32157.000	4	10606
32158.000	-4	10600
32159.000	1	10603
32160.000	-4	10599
32161.000	2	10604
32162.000	3	10605
32163.000	3	10606
32164.000	2	10606
32165.000	0	10605
32166.000	1	10606
32167.000	-7	10598
32168.000	6	10609
32169.000	-4	10601
32170.000	6	10609
32171.000	2	10607
32172.000	-1	10605
32173.000	6	10611
32174.000	-7	10600
32175.000	4	10609
32176.000	-1	10605
32177.000	11	10617
32178.000	-1	10608
32179.000	2	10611
32180.000	1	10611
32181.000	-4	10606
32182.000	1	10610
32183.000	2	10611
32184.000	2	10612
32185.000	-5	10605
32186.000	8	10617
32187.000	-11	10600
32188.000	7	10615
32189.000	3	10613
32190.000	-5	10606
32191.000	0	10609
32192.000	1	10610
32193.000	2	10612
32194.000	-5	10605
32195.000	8	10617
32196.000	-4	10607
32197.000	6	10616
32198.000	1	10613
32199.000	0	10612
32200.000	-1	10611
32201.000	-1	10611
32202.000	5	10616
32203.000	0	10613
32204.000	5	10618
32205.000	-9	10605
32206.000	3	10615
32207.000	0	10613
32208.000	5	10618
32209.000	4	10618
32210.000	-3	10612
32211.000	2	10616
32212.000	-3	10612
32213.000	3	10617
32214.000	3	10618
32215.000	2	10618
32216.000	2	10619
32217.000	7	10624
32218.000	-6	10613
32219.000	5	10622
32220.000	0	10619
32221.000	-2	10617
32222.000	-1	10617
32223.000	-1	10617
32224.000	0	10618
32225.000	-7	10611
32226.000	6	10622
32227.000	-5	10612
32228.000	7	10623
32229.000	-5	10613
32230.000	-1	10616
32231.000	-5	10611
32232.000	8	10623
32233.000	3	10620
32234.000	0	10618
32235.000	6	10624
32236.000	-1	10619
32237.000	-2	10618
32238.000	10	10629
32239.000	-7	10615
32240.000	8	10628
32241.000	-2	10620
32242.000	1	10623
32243.000	-4	10618
32244.000	2	10623
32245.000	-3	10618
32246.000	2	10622
32247.000	4	10625
32248.000	3	10625
32249.000	1	10624
32250.000	-5	10618
32251.000	0	10622
32252.000	-4	10618
32253.000	2	10623
32254.000	3	10624
32255.000	-4	10618
32256.000	-5	10616
32257.000	-3	10617
32258.000	-3	10616
32259.000	6	10624
32260.000	-1	10619
32261.000	5	10624
32262.000	-2	10619
32263.000	3	10623
32264.000	-2	10619
32265.000	3	10623
32266.000	-4	10617
32267.000	-10	10610
32268.000	4	10621
32269.000	0	10618
32270.000	6	10624
32271.000	-1	10619
32272.000	4	10624
32273.000	4	10625
32274.000	-4	10618
32275.000	2	10623
32276.000	-4	10618
32277.000	2	10622
32278.000	-2	10619
32279.000	9	10629
32280.000	3	10626
32281.000	-12	10612
32282.000	6	10626
32283.000	-9	10613
32284.000	2	10622
32285.000	4	10624
32286.000	-9	10612
32287.000	-4	10615
32288.000	-7	10610
32289.000	0	10615
32290.000	2	10617
32291.000	-11	10605
32292.000	2	10615
32293.000	5	10618
32294.000	-9	10606
32295.000	-4	10608
32296.000	-1	10610
32297.000	1	10612
32298.000	7	10618
32299.000	0	10613
32300.000	5	10618
32301.000	-9	10605
32302.000	-3	10609
32303.000	6	10617
32304.000	0	10613
32305.000	-8	10605
32306.000	-2	10608
32307.000	1	10611
32308.000	2	10612
32309.000	-5	10606
32310.000	-6	10603
32311.000	2	10609
32312.000	3	10611
32313.000	4	10613
32314.000	-11	10599
32315.000	2	10609
32316.000	-2	10605
32317.000	4	10611
32318.000	-2	10606
32319.000	-16	10591
32320.000	-3	10599
32321.000	2	10604
32322.000	3	10605
32323.000	3	10606
32324.000	-5	10599
32325.000	-5	10597
32326.000	-5	10596
32327.000	4	10603
32328.000	-1	10600
32329.000	-9	10591
32330.000	-2	10596
32331.000	7	10604
32332.000	2	10601
32333.000	-1	10599
32334.000	-8	10591
32335.000	5	10602
32336.000	1	10600
32337.000	0	10599
32338.000	-1	10598
32339.000	0	10599
32340.000	0	10599
32341.000	-1	10598
32342.000	0	10598
32343.000	0	10598
32344.000	0	10598
32345.000	0	10598
32346.000	0	10598
32347.000	1	10599
32348.000	6	10605
32349.000	0	10600
32350.000	-15	10585
32351.000	-2	10594
32352.000	2	10597
32353.000	3	10599
32354.000	3	10600
32355.000	1	10599
32356.000	-12	10586
32357.000	0	10594
32358.000	4	10598
32359.000	-2	10594
32360.000	3	10598
32361.000	-3	10593
32362.000	-11	10584
32363.000	-3	10589
32364.000	0	10591
32365.000	2	10593
32366.000	-5	10586
32367.000	0	10590
32368.000	-4	10586
32369.000	-5	10584
32370.000	-3	10584
32371.000	5	10591
32372.000	-7	10581
32373.000	-3	10583
32374.000	0	10585
32375.000	-12	10573
32376.000	-5	10576
32377.000	-3	10577
32378.000	0	10579
32379.000	0	10579
32380.000	1	10580
32381.000	0	10579
32382.000	-6	10573
32383.000	0	10577
32384.000	-5	10572
32385.000	2	10578
32386.000	3	10579
32387.000	-3	10574
32388.000	2	10578
32389.000	-4	10573
32390.000	-4	10572
32391.000	-10	10565
32392.000	5	10577
32393.000	1	10574
32394.000	0	10573
32395.000	-1	10572
32396.000	-1	10572
32397.000	-6	10567
32398.000	0	10571
32399.000	-5	10566
32400.000	2	10571
32401.000	-4	10566
32402.000	3	10572
32403.000	4	10574
32404.000	3	10574
32405.000	-5	10567
32406.000	1	10571
32407.000	3	10574
32408.000	2	10574
32409.000	1	10573
32410.000	7	10579
32411.000	0	10575
32412.000	-2	10573
32413.000	-8	10566
32414.000	-1	10571
32415.000	1	10572
32416.000	1	10573
32417.000	8	10580
32418.000	1	10575
32419.000	-2	10573
32420.000	-2	10572
32421.000	5	10578
32422.000	0	10575
32423.000	-2	10573
32424.000	-3	10571
32425.000	-1	10572
32426.000	-1	10572
32427.000	-7	10566
32428.000	1	10572
32429.000	8	10579
32430.000	-5	10568
32431.000	0	10572
32432.000	-6	10566
32433.000	1	10571
32434.000	3	10573
32435.000	-4	10567
32436.000	-5	10565
32437.000	2	10571
32438.000	-2	10567
32439.000	-3	10566
32440.000	4	10572
