host_epoch	tp_offset_ns	quant_err_ns	fix_type	num_sv	survey_valid
1784172009.224968453	NaN	NaN	NaN	20	NaN
1784172009.230099730	NaN	-2.534	NaN	NaN	NaN
1784172009.235231635	NaN	NaN	NaN	19	NaN
1784172019.119862757	NaN	1.603	NaN	NaN	NaN
1784172019.125178740	NaN	NaN	NaN	14	NaN
1784172019.130468217	NaN	-2.257	NaN	NaN	NaN
1784172019.135736360	NaN	NaN	NaN	17	NaN
1784172019.140911435	NaN	2.435	NaN	NaN	NaN
1784172019.146056484	NaN	NaN	NaN	18	NaN
1784172019.151079565	NaN	-1.258	NaN	NaN	NaN
1784172019.156144961	NaN	NaN	NaN	16	NaN
1784172019.161219696	NaN	2.99	NaN	NaN	NaN
1784172019.166210687	NaN	NaN	NaN	18	NaN
1784172019.171354439	NaN	-0.226	NaN	NaN	NaN
1784172019.176296952	NaN	NaN	NaN	18	NaN
1784172019.181287849	NaN	-3.059	NaN	NaN	NaN
1784172019.186258991	NaN	NaN	NaN	20	NaN
1784172019.191306556	NaN	1.43	NaN	NaN	NaN
1784172019.196242251	NaN	NaN	NaN	20	NaN
1784172019.201162455	NaN	-1.562	NaN	NaN	NaN
1784172019.206163148	NaN	NaN	NaN	19	NaN
1784172019.211101484	NaN	3.286	NaN	NaN	NaN
1784172019.216013101	NaN	NaN	NaN	18	NaN
1784172029.120753737	NaN	0.633	NaN	NaN	NaN
1784172029.126040926	NaN	NaN	NaN	19	NaN
1784172029.131472383	NaN	-2.194	NaN	NaN	NaN
1784172029.137031654	NaN	NaN	NaN	19	NaN
1784172029.142284821	NaN	3.242	NaN	NaN	NaN
1784172029.147762518	NaN	NaN	NaN	19	NaN
1784172029.153257599	NaN	0.739	NaN	NaN	NaN
1784172029.158740122	NaN	NaN	NaN	20	NaN
1784172029.164167664	NaN	-1.868	NaN	NaN	NaN
1784172029.169500615	NaN	NaN	NaN	19	NaN
1784172029.174766687	NaN	3.658	NaN	NaN	NaN
1784172029.179968817	NaN	NaN	NaN	20	NaN
1784172029.185137636	NaN	1.319	NaN	NaN	NaN
1784172029.190338228	NaN	NaN	NaN	18	NaN
1784172029.195447796	NaN	-1.018	NaN	NaN	NaN
1784172029.200637337	NaN	NaN	NaN	18	NaN
1784172029.205769034	NaN	-3.822	NaN	NaN	NaN
1784172029.210802274	NaN	NaN	NaN	18	NaN
1784172029.215830698	NaN	1.695	NaN	NaN	NaN
1784172029.220843343	NaN	NaN	NaN	19	NaN
1784172038.122781081	NaN	-0.096	NaN	NaN	NaN
1784172038.130091597	NaN	NaN	NaN	18	NaN
1784172038.135313575	NaN	-1.999	NaN	NaN	NaN
1784172038.140478756	NaN	NaN	NaN	19	NaN
1784172038.145774745	NaN	-3.895	NaN	NaN	NaN
1784172038.150974694	NaN	NaN	NaN	18	NaN
1784172038.156271299	NaN	2.021	NaN	NaN	NaN
1784172038.161601430	NaN	NaN	NaN	19	NaN
1784172038.166969878	NaN	-0.32	NaN	NaN	NaN
1784172038.172411123	NaN	NaN	NaN	17	NaN
1784172038.177537043	NaN	-2.063	NaN	NaN	NaN
1784172038.182757815	NaN	NaN	NaN	19	NaN
1784172038.187853736	NaN	-3.411	NaN	NaN	NaN
1784172038.193139457	NaN	NaN	NaN	19	NaN
1784172038.198244725	NaN	2.968	NaN	NaN	NaN
1784172038.203418362	NaN	NaN	NaN	18	NaN
1784172038.208489096	NaN	1.508	NaN	NaN	NaN
1784172038.213568090	NaN	NaN	NaN	19	NaN
1784172047.117908585	NaN	-0.699	NaN	NaN	NaN
1784172047.123224323	NaN	NaN	NaN	20	NaN
1784172047.128540088	NaN	-1.94	NaN	NaN	NaN
1784172047.133673455	NaN	NaN	NaN	18	NaN
1784172047.138914337	NaN	-3.137	NaN	NaN	NaN
1784172047.144208657	NaN	NaN	NaN	20	NaN
1784172047.149380158	NaN	3.334	NaN	NaN	NaN
1784172047.154561298	NaN	NaN	NaN	20	NaN
1784172047.159531556	NaN	1.826	NaN	NaN	NaN
1784172047.164601795	NaN	NaN	NaN	20	NaN
1784172047.169625696	NaN	1.131	NaN	NaN	NaN
1784172047.174632536	NaN	NaN	NaN	20	NaN
1784172047.179576948	NaN	-0.011	NaN	NaN	NaN
1784172047.184548108	NaN	NaN	NaN	20	NaN
1784172047.189459466	NaN	-1.294	NaN	NaN	NaN
1784172047.194481364	NaN	NaN	NaN	20	NaN
1784172047.199425434	NaN	-2.484	NaN	NaN	NaN
1784172056.118912660	NaN	NaN	NaN	20	NaN
1784172056.124141599	NaN	-3.664	NaN	NaN	NaN
1784172056.129377100	NaN	NaN	NaN	20	NaN
1784172056.134564395	NaN	3.371	NaN	NaN	NaN
1784172056.139713521	NaN	NaN	NaN	20	NaN
1784172056.144844179	NaN	3.001	NaN	NaN	NaN
1784172056.150370275	NaN	NaN	NaN	20	NaN
1784172056.155737153	NaN	2.433	NaN	NaN	NaN
1784172056.161538720	NaN	NaN	NaN	20	NaN
1784172056.166980885	NaN	1.653	NaN	NaN	NaN
1784172056.172282535	NaN	NaN	NaN	19	NaN
1784172056.177346318	NaN	0.915	NaN	NaN	NaN
1784172056.182483975	NaN	NaN	NaN	20	NaN
1784172056.187543726	NaN	0.47	NaN	NaN	NaN
1784172056.192690657	NaN	NaN	NaN	19	NaN
1784172056.197720390	NaN	-0.322	NaN	NaN	NaN
1784172056.202779559	NaN	NaN	NaN	20	NaN
1784172056.207844823	NaN	-1.082	NaN	NaN	NaN
1784172056.212929771	NaN	NaN	NaN	20	NaN
1784172064.114710678	NaN	-1.715	NaN	NaN	NaN
1784172064.120425938	NaN	NaN	NaN	19	NaN
1784172064.125927325	NaN	-1.995	NaN	NaN	NaN
1784172064.131507607	NaN	NaN	NaN	20	NaN
1784172064.136932203	NaN	-1.997	NaN	NaN	NaN
1784172064.142440269	NaN	NaN	NaN	18	NaN
1784172064.147787836	NaN	-2.493	NaN	NaN	NaN
1784172064.152968531	NaN	NaN	NaN	19	NaN
1784172064.158156507	NaN	-2.681	NaN	NaN	NaN
1784172064.163281876	NaN	NaN	NaN	20	NaN
1784172064.168284576	NaN	-2.919	NaN	NaN	NaN
1784172064.173265351	NaN	NaN	NaN	20	NaN
1784172064.178222621	NaN	-3.113	NaN	NaN	NaN
1784172064.183239945	NaN	NaN	NaN	19	NaN
1784172064.188152408	NaN	-2.498	NaN	NaN	NaN
1784172064.193149630	NaN	NaN	NaN	20	NaN
1784172077.115701771	NaN	-2.398	NaN	NaN	NaN
1784172077.120953831	NaN	NaN	NaN	18	NaN
1784172077.126198098	NaN	-2.289	NaN	NaN	NaN
1784172077.131460762	NaN	NaN	NaN	19	NaN
1784172077.136771595	NaN	-1.946	NaN	NaN	NaN
1784172077.141908415	NaN	NaN	NaN	20	NaN
1784172077.147140023	NaN	-1.691	NaN	NaN	NaN
1784172077.152425307	NaN	NaN	NaN	20	NaN
1784172077.157568673	NaN	-1.747	NaN	NaN	NaN
1784172077.162648757	NaN	NaN	NaN	19	NaN
1784172077.167599429	NaN	-1.134	NaN	NaN	NaN
1784172077.172607910	NaN	NaN	NaN	19	NaN
1784172077.177526808	NaN	-1.088	NaN	NaN	NaN
1784172077.182454637	NaN	NaN	NaN	19	NaN
1784172077.187530393	NaN	-0.876	NaN	NaN	NaN
1784172077.192464717	NaN	NaN	NaN	19	NaN
1784172077.197503933	NaN	-0.553	NaN	NaN	NaN
1784172077.202644734	NaN	NaN	NaN	19	NaN
1784172077.207709788	NaN	0.176	NaN	NaN	NaN
1784172077.212801847	NaN	NaN	NaN	20	NaN
1784172077.217881451	NaN	1.091	NaN	NaN	NaN
1784172077.222966942	NaN	NaN	NaN	20	NaN
1784172077.227994526	NaN	1.325	NaN	NaN	NaN
1784172077.233122967	NaN	NaN	NaN	19	NaN
1784172077.238175442	NaN	1.348	NaN	NaN	NaN
1784172089.119406620	NaN	NaN	NaN	19	NaN
1784172089.124586743	NaN	2.432	NaN	NaN	NaN
1784172089.129852957	NaN	NaN	NaN	20	NaN
1784172089.135126069	NaN	3.022	NaN	NaN	NaN
1784172089.140473399	NaN	NaN	NaN	18	NaN
1784172089.145836258	NaN	-3.638	NaN	NaN	NaN
1784172089.151093696	NaN	NaN	NaN	20	NaN
1784172089.156273056	NaN	-2.201	NaN	NaN	NaN
1784172089.161672936	NaN	NaN	NaN	21	NaN
1784172089.166859088	NaN	-1.335	NaN	NaN	NaN
1784172089.172177607	NaN	NaN	NaN	21	NaN
1784172089.177310523	NaN	-0.157	NaN	NaN	NaN
1784172089.182429100	NaN	NaN	NaN	20	NaN
1784172089.187401121	NaN	1.018	NaN	NaN	NaN
1784172089.192349335	NaN	NaN	NaN	20	NaN
1784172089.197256595	NaN	2.158	NaN	NaN	NaN
1784172089.202229113	NaN	NaN	NaN	20	NaN
1784172089.207131069	NaN	3.323	NaN	NaN	NaN
1784172089.212149316	NaN	NaN	NaN	19	NaN
1784172089.217111610	NaN	-3.309	NaN	NaN	NaN
1784172089.222335154	NaN	NaN	NaN	19	NaN
1784172089.227443060	NaN	-1.594	NaN	NaN	NaN
1784172089.232553434	NaN	NaN	NaN	18	NaN
1784172089.237743562	NaN	0.005	NaN	NaN	NaN
1784172089.242845826	NaN	NaN	NaN	19	NaN
1784172101.120823357	NaN	1.455	NaN	NaN	NaN
1784172101.126304115	NaN	NaN	NaN	18	NaN
1784172101.132198349	NaN	3.07	NaN	NaN	NaN
1784172101.137822123	NaN	NaN	NaN	18	NaN
1784172101.143504604	NaN	-3.472	NaN	NaN	NaN
1784172101.149089736	NaN	NaN	NaN	18	NaN
1784172101.154604452	NaN	-1.442	NaN	NaN	NaN
1784172101.160133444	NaN	NaN	NaN	17	NaN
1784172101.165540395	NaN	0.222	NaN	NaN	NaN
1784172101.170971878	NaN	NaN	NaN	18	NaN
1784172101.176372503	NaN	2.229	NaN	NaN	NaN
1784172101.181480790	NaN	NaN	NaN	18	NaN
1784172101.186553795	NaN	-3.392	NaN	NaN	NaN
1784172101.191529910	NaN	NaN	NaN	19	NaN
1784172101.196400310	NaN	-1.864	NaN	NaN	NaN
1784172101.201401478	NaN	NaN	NaN	19	NaN
1784172101.206335161	NaN	0.696	NaN	NaN	NaN
1784172101.211300341	NaN	NaN	NaN	19	NaN
1784172101.216279363	NaN	2.278	NaN	NaN	NaN
1784172101.221294037	NaN	NaN	NaN	19	NaN
1784172101.226242093	NaN	-3.169	NaN	NaN	NaN
1784172101.231302342	NaN	NaN	NaN	18	NaN
1784172101.236308090	NaN	-1.128	NaN	NaN	NaN
1784172101.241362827	NaN	NaN	NaN	19	NaN
1784172114.123289905	NaN	1.026	NaN	NaN	NaN
1784172114.128587285	NaN	NaN	NaN	18	NaN
1784172114.133863469	NaN	3.164	NaN	NaN	NaN
1784172114.139095112	NaN	NaN	NaN	16	NaN
1784172114.144250102	NaN	-1.964	NaN	NaN	NaN
1784172114.149407099	NaN	NaN	NaN	16	NaN
1784172114.154524363	NaN	0.543	NaN	NaN	NaN
1784172114.159680280	NaN	NaN	NaN	17	NaN
1784172114.164891951	NaN	3.407	NaN	NaN	NaN
1784172114.170112335	NaN	NaN	NaN	16	NaN
1784172114.175297429	NaN	-2.189	NaN	NaN	NaN
1784172114.180383451	NaN	NaN	NaN	17	NaN
1784172114.185504691	NaN	0.204	NaN	NaN	NaN
1784172114.190544916	NaN	NaN	NaN	16	NaN
1784172114.195490739	NaN	2.674	NaN	NaN	NaN
1784172114.200431025	NaN	NaN	NaN	17	NaN
1784172114.205350050	NaN	-1.711	NaN	NaN	NaN
1784172114.210213096	NaN	NaN	NaN	18	NaN
1784172114.215148120	NaN	1.09	NaN	NaN	NaN
1784172114.220090501	NaN	NaN	NaN	17	NaN
1784172114.225028675	NaN	-3.677	NaN	NaN	NaN
1784172114.229943136	NaN	NaN	NaN	18	NaN
1784172114.234845541	NaN	-0.731	NaN	NaN	NaN
1784172114.239844385	NaN	NaN	NaN	17	NaN
1784172114.244755842	NaN	2.113	NaN	NaN	NaN
1784172126.117877890	NaN	NaN	NaN	17	NaN
1784172126.123138972	NaN	-2.863	NaN	NaN	NaN
1784172126.128591803	NaN	NaN	NaN	16	NaN
1784172126.133804894	NaN	0.479	NaN	NaN	NaN
1784172126.139082929	NaN	NaN	NaN	19	NaN
1784172126.144234848	NaN	3.401	NaN	NaN	NaN
1784172126.149642942	NaN	NaN	NaN	18	NaN
1784172126.155141947	NaN	-1.566	NaN	NaN	NaN
1784172126.160347938	NaN	NaN	NaN	17	NaN
1784172126.165519466	NaN	1.239	NaN	NaN	NaN
1784172126.170727865	NaN	NaN	NaN	19	NaN
1784172126.175854447	NaN	-3.371	NaN	NaN	NaN
1784172126.180806310	NaN	NaN	NaN	20	NaN
1784172126.185722700	NaN	-0.237	NaN	NaN	NaN
1784172126.190640254	NaN	NaN	NaN	19	NaN
1784172126.195627749	NaN	2.516	NaN	NaN	NaN
1784172126.200565661	NaN	NaN	NaN	20	NaN
1784172126.205475643	NaN	-2.434	NaN	NaN	NaN
1784172126.210378912	NaN	NaN	NaN	18	NaN
1784172126.215257197	NaN	1.201	NaN	NaN	NaN
1784172126.220259239	NaN	NaN	NaN	20	NaN
1784172126.225289709	NaN	-2.555	NaN	NaN	NaN
1784172126.230267351	NaN	NaN	NaN	20	NaN
1784172126.235212408	NaN	0.847	NaN	NaN	NaN
1784172126.240167803	NaN	NaN	NaN	19	NaN
1784172139.121666288	NaN	-3.119	NaN	NaN	NaN
1784172139.126795831	NaN	NaN	NaN	20	NaN
1784172139.132032277	NaN	0.361	NaN	NaN	NaN
1784172139.137216315	NaN	NaN	NaN	20	NaN
1784172139.142418059	NaN	-3.857	NaN	NaN	NaN
1784172139.147606271	NaN	NaN	NaN	19	NaN
1784172139.152777578	NaN	-0.387	NaN	NaN	NaN
1784172139.157955562	NaN	NaN	NaN	18	NaN
1784172139.163444377	NaN	3.578	NaN	NaN	NaN
1784172139.168706308	NaN	NaN	NaN	18	NaN
1784172139.173857946	NaN	-1.218	NaN	NaN	NaN
1784172139.178944156	NaN	NaN	NaN	17	NaN
1784172139.184158718	NaN	2.124	NaN	NaN	NaN
1784172139.189283665	NaN	NaN	NaN	18	NaN
1784172139.194391535	NaN	-2.299	NaN	NaN	NaN
1784172139.199520811	NaN	NaN	NaN	17	NaN
1784172139.204662034	NaN	1.854	NaN	NaN	NaN
1784172139.209640747	NaN	NaN	NaN	17	NaN
1784172139.214617410	NaN	-2.169	NaN	NaN	NaN
1784172139.219618952	NaN	NaN	NaN	18	NaN
1784172139.224582872	NaN	2.298	NaN	NaN	NaN
1784172139.229509268	NaN	NaN	NaN	18	NaN
1784172139.234529607	NaN	-1.518	NaN	NaN	NaN
1784172139.239698833	NaN	NaN	NaN	19	NaN
1784172139.244748573	NaN	2.864	NaN	NaN	NaN
1784172151.119830329	NaN	NaN	NaN	19	NaN
1784172151.125080407	NaN	-1.076	NaN	NaN	NaN
1784172151.130320802	NaN	NaN	NaN	18	NaN
1784172151.135497629	NaN	3.244	NaN	NaN	NaN
1784172151.140673765	NaN	NaN	NaN	17	NaN
1784172151.145848062	NaN	-0.082	NaN	NaN	NaN
1784172151.151166761	NaN	NaN	NaN	17	NaN
1784172151.156283416	NaN	-3.181	NaN	NaN	NaN
1784172151.161398816	NaN	NaN	NaN	17	NaN
1784172151.166450529	NaN	1.271	NaN	NaN	NaN
1784172151.171470088	NaN	NaN	NaN	19	NaN
1784172151.176403884	NaN	-2.01	NaN	NaN	NaN
1784172151.181312587	NaN	NaN	NaN	18	NaN
1784172151.186314970	NaN	2.933	NaN	NaN	NaN
1784172151.191218188	NaN	NaN	NaN	19	NaN
1784172151.196129694	NaN	-0.399	NaN	NaN	NaN
1784172151.201231218	NaN	NaN	NaN	19	NaN
1784172151.206122534	NaN	-3.814	NaN	NaN	NaN
1784172151.211062606	NaN	NaN	NaN	18	NaN
1784172151.216107921	NaN	0.195	NaN	NaN	NaN
1784172151.221256489	NaN	NaN	NaN	18	NaN
1784172151.226358951	NaN	-3.187	NaN	NaN	NaN
1784172151.231492538	NaN	NaN	NaN	18	NaN
1784172151.236569849	NaN	1.067	NaN	NaN	NaN
1784172151.241761413	NaN	NaN	NaN	17	NaN
1784172164.114560572	NaN	-2.481	NaN	NaN	NaN
1784172164.119903476	NaN	NaN	NaN	19	NaN
1784172164.125147337	NaN	1.861	NaN	NaN	NaN
1784172164.130496461	NaN	NaN	NaN	20	NaN
1784172164.135741601	NaN	-0.916	NaN	NaN	NaN
1784172164.140939057	NaN	NaN	NaN	19	NaN
1784172164.146164020	NaN	3.591	NaN	NaN	NaN
1784172164.151264703	NaN	NaN	NaN	19	NaN
1784172164.156405264	NaN	0.316	NaN	NaN	NaN
1784172164.161412082	NaN	NaN	NaN	17	NaN
1784172164.166514933	NaN	-2.905	NaN	NaN	NaN
1784172164.171521791	NaN	NaN	NaN	18	NaN
1784172164.176494857	NaN	1.615	NaN	NaN	NaN
1784172164.181450948	NaN	NaN	NaN	18	NaN
1784172164.186367742	NaN	-1.407	NaN	NaN	NaN
1784172164.191273067	NaN	NaN	NaN	18	NaN
1784172164.196215662	NaN	3.382	NaN	NaN	NaN
1784172164.201163663	NaN	NaN	NaN	19	NaN
1784172164.206153743	NaN	1.273	NaN	NaN	NaN
1784172164.211094012	NaN	NaN	NaN	18	NaN
1784172164.216017640	NaN	-1.062	NaN	NaN	NaN
1784172164.221236142	NaN	NaN	NaN	17	NaN
1784172164.226622195	NaN	3.475	NaN	NaN	NaN
1784172164.231680696	NaN	NaN	NaN	19	NaN
1784172164.236726429	NaN	1.582	NaN	NaN	NaN
1784172176.116959070	NaN	NaN	NaN	19	NaN
1784172176.122209686	NaN	-0.735	NaN	NaN	NaN
1784172176.127912476	NaN	NaN	NaN	19	NaN
1784172176.133217685	NaN	-2.913	NaN	NaN	NaN
1784172176.138449487	NaN	NaN	NaN	18	NaN
1784172176.143863126	NaN	2.428	NaN	NaN	NaN
1784172176.149153867	NaN	NaN	NaN	18	NaN
1784172176.154738549	NaN	0.731	NaN	NaN	NaN
1784172176.160046424	NaN	NaN	NaN	16	NaN
1784172176.165159196	NaN	-0.998	NaN	NaN	NaN
1784172176.170138643	NaN	NaN	NaN	16	NaN
1784172176.175147885	NaN	-2.609	NaN	NaN	NaN
1784172176.180106635	NaN	NaN	NaN	17	NaN
1784172176.185025759	NaN	3.417	NaN	NaN	NaN
1784172176.189926774	NaN	NaN	NaN	16	NaN
1784172176.194795981	NaN	2.174	NaN	NaN	NaN
1784172176.199716983	NaN	NaN	NaN	15	NaN
1784172176.204653412	NaN	0.74	NaN	NaN	NaN
1784172176.209609320	NaN	NaN	NaN	16	NaN
1784172176.214564899	NaN	-0.677	NaN	NaN	NaN
1784172176.219603472	NaN	NaN	NaN	18	NaN
1784172176.224619310	NaN	-2.531	NaN	NaN	NaN
1784172176.229768806	NaN	NaN	NaN	17	NaN
1784172176.234859135	NaN	-3.83	NaN	NaN	NaN
1784172176.239944925	NaN	NaN	NaN	18	NaN
1784172185.120663644	NaN	1.885	NaN	NaN	NaN
1784172185.125890280	NaN	NaN	NaN	18	NaN
1784172185.131107244	NaN	-0.122	NaN	NaN	NaN
1784172185.136474470	NaN	NaN	NaN	18	NaN
1784172185.141637621	NaN	-1.87	NaN	NaN	NaN
1784172185.146905602	NaN	NaN	NaN	18	NaN
1784172185.152510348	NaN	-3.823	NaN	NaN	NaN
1784172185.157979589	NaN	NaN	NaN	18	NaN
1784172185.163514851	NaN	2.063	NaN	NaN	NaN
1784172185.169525095	NaN	NaN	NaN	18	NaN
1784172185.175400146	NaN	0.472	NaN	NaN	NaN
1784172185.180490728	NaN	NaN	NaN	18	NaN
1784172185.185627433	NaN	-1.601	NaN	NaN	NaN
1784172185.190681328	NaN	NaN	NaN	18	NaN
1784172185.195854565	NaN	-3.592	NaN	NaN	NaN
1784172185.201053754	NaN	NaN	NaN	18	NaN
1784172185.206113699	NaN	2.566	NaN	NaN	NaN
1784172185.211073470	NaN	NaN	NaN	17	NaN
1784172195.122455618	NaN	0.455	NaN	NaN	NaN
1784172195.127690809	NaN	NaN	NaN	17	NaN
1784172195.133084885	NaN	-1.019	NaN	NaN	NaN
1784172195.138313323	NaN	NaN	NaN	18	NaN
1784172195.143520766	NaN	-3.01	NaN	NaN	NaN
1784172195.148813827	NaN	NaN	NaN	17	NaN
1784172195.154113221	NaN	3.256	NaN	NaN	NaN
1784172195.159382818	NaN	NaN	NaN	18	NaN
1784172195.164544446	NaN	1.323	NaN	NaN	NaN
1784172195.169679758	NaN	NaN	NaN	19	NaN
1784172195.174729534	NaN	-0.255	NaN	NaN	NaN
1784172195.179893622	NaN	NaN	NaN	19	NaN
1784172195.185049424	NaN	-1.763	NaN	NaN	NaN
1784172195.190241159	NaN	NaN	NaN	19	NaN
1784172195.195432800	NaN	-2.663	NaN	NaN	NaN
1784172195.200517586	NaN	NaN	NaN	19	NaN
1784172195.205519435	NaN	-3.967	NaN	NaN	NaN
1784172195.210658923	NaN	NaN	NaN	19	NaN
1784172195.215681047	NaN	2.278	NaN	NaN	NaN
1784172195.220833254	NaN	NaN	NaN	19	NaN
1784172207.114900277	NaN	0.863	NaN	NaN	NaN
1784172207.120135820	NaN	NaN	NaN	19	NaN
1784172207.125328981	NaN	0.165	NaN	NaN	NaN
1784172207.130691736	NaN	NaN	NaN	18	NaN
1784172207.135935247	NaN	-0.364	NaN	NaN	NaN
1784172207.141170024	NaN	NaN	NaN	18	NaN
1784172207.146600964	NaN	-0.622	NaN	NaN	NaN
1784172207.151586481	NaN	NaN	NaN	18	NaN
1784172207.156699517	NaN	-1.52	NaN	NaN	NaN
1784172207.161753995	NaN	NaN	NaN	17	NaN
1784172207.166829599	NaN	-2.416	NaN	NaN	NaN
1784172207.171857031	NaN	NaN	NaN	18	NaN
1784172207.176928863	NaN	-2.354	NaN	NaN	NaN
1784172207.181932049	NaN	NaN	NaN	18	NaN
1784172207.186928315	NaN	-2.7	NaN	NaN	NaN
1784172207.191847777	NaN	NaN	NaN	17	NaN
1784172207.196824721	NaN	-2.625	NaN	NaN	NaN
1784172207.201823510	NaN	NaN	NaN	19	NaN
1784172207.206749519	NaN	-3.09	NaN	NaN	NaN
1784172207.211654805	NaN	NaN	NaN	19	NaN
1784172207.216557652	NaN	-3.4	NaN	NaN	NaN
1784172207.221459858	NaN	NaN	NaN	19	NaN
1784172207.226414592	NaN	-3.531	NaN	NaN	NaN
1784172207.231333447	NaN	NaN	NaN	19	NaN
1784172218.115220450	NaN	3.633	NaN	NaN	NaN
1784172218.120460443	NaN	NaN	NaN	19	NaN
1784172218.125824468	NaN	3.037	NaN	NaN	NaN
1784172218.131204655	NaN	NaN	NaN	18	NaN
1784172218.136510630	NaN	2.622	NaN	NaN	NaN
1784172218.141891290	NaN	NaN	NaN	17	NaN
1784172218.147128562	NaN	2.576	NaN	NaN	NaN
1784172218.152388065	NaN	NaN	NaN	18	NaN
1784172218.157638829	NaN	2.908	NaN	NaN	NaN
1784172218.162859471	NaN	NaN	NaN	17	NaN
1784172218.167957957	NaN	3.028	NaN	NaN	NaN
1784172218.173192581	NaN	NaN	NaN	17	NaN
1784172218.178346055	NaN	2.915	NaN	NaN	NaN
1784172218.183443925	NaN	NaN	NaN	17	NaN
1784172218.188473343	NaN	2.856	NaN	NaN	NaN
1784172218.193597142	NaN	NaN	NaN	17	NaN
1784172218.198610799	NaN	2.386	NaN	NaN	NaN
1784172218.203673268	NaN	NaN	NaN	17	NaN
1784172218.208759445	NaN	2.095	NaN	NaN	NaN
1784172218.213804673	NaN	NaN	NaN	17	NaN
1784172218.218728298	NaN	1.596	NaN	NaN	NaN
1784172218.223654389	NaN	NaN	NaN	17	NaN
1784172228.118943376	NaN	1.396	NaN	NaN	NaN
1784172228.124467248	NaN	NaN	NaN	17	NaN
1784172228.129868687	NaN	1.282	NaN	NaN	NaN
1784172228.135929957	NaN	NaN	NaN	18	NaN
1784172228.141666537	NaN	1.154	NaN	NaN	NaN
1784172228.147112757	NaN	NaN	NaN	16	NaN
1784172228.152778321	NaN	1.398	NaN	NaN	NaN
1784172228.158042557	NaN	NaN	NaN	17	NaN
1784172228.163462557	NaN	1.054	NaN	NaN	NaN
1784172228.169093497	NaN	NaN	NaN	17	NaN
1784172228.174402710	NaN	1.485	NaN	NaN	NaN
1784172228.179526706	NaN	NaN	NaN	16	NaN
1784172228.184905571	NaN	1.498	NaN	NaN	NaN
1784172228.190062664	NaN	NaN	NaN	16	NaN
1784172228.195155582	NaN	1.838	NaN	NaN	NaN
1784172228.200443837	NaN	NaN	NaN	15	NaN
1784172228.205604476	NaN	1.992	NaN	NaN	NaN
1784172228.210754253	NaN	NaN	NaN	16	NaN
1784172228.215985591	NaN	2.62	NaN	NaN	NaN
1784172228.221323629	NaN	NaN	NaN	16	NaN
1784172238.116919861	NaN	2.747	NaN	NaN	NaN
1784172238.123296070	NaN	NaN	NaN	16	NaN
1784172238.129422156	NaN	3.411	NaN	NaN	NaN
1784172238.135453259	NaN	NaN	NaN	17	NaN
1784172238.140771103	NaN	-3.973	NaN	NaN	NaN
1784172238.145861029	NaN	NaN	NaN	17	NaN
1784172238.151300094	NaN	-3.021	NaN	NaN	NaN
1784172238.156497275	NaN	NaN	NaN	17	NaN
1784172238.161571678	NaN	-2.677	NaN	NaN	NaN
1784172238.166749527	NaN	NaN	NaN	17	NaN
1784172238.171863564	NaN	-1.692	NaN	NaN	NaN
1784172238.177140680	NaN	NaN	NaN	16	NaN
1784172238.182534448	NaN	-0.701	NaN	NaN	NaN
1784172238.188518376	NaN	NaN	NaN	16	NaN
1784172238.194531109	NaN	0.677	NaN	NaN	NaN
1784172238.200978085	NaN	NaN	NaN	17	NaN
1784172238.208611152	NaN	1.041	NaN	NaN	NaN
1784172238.214133058	NaN	NaN	NaN	17	NaN
1784172238.220489587	NaN	2.192	NaN	NaN	NaN
1784172238.226079872	NaN	NaN	NaN	16	NaN
1784172251.115621150	NaN	3.411	NaN	NaN	NaN
1784172251.120907343	NaN	NaN	NaN	17	NaN
1784172251.126071229	NaN	-2.685	NaN	NaN	NaN
1784172251.131732057	NaN	NaN	NaN	17	NaN
1784172251.136979090	NaN	-1.527	NaN	NaN	NaN
1784172251.142380170	NaN	NaN	NaN	17	NaN
1784172251.147813377	NaN	-0.154	NaN	NaN	NaN
1784172251.153375180	NaN	NaN	NaN	16	NaN
1784172251.158638547	NaN	1.33	NaN	NaN	NaN
1784172251.164222003	NaN	NaN	NaN	16	NaN
1784172251.169548336	NaN	2.972	NaN	NaN	NaN
1784172251.174949878	NaN	NaN	NaN	16	NaN
1784172251.180205202	NaN	-3.058	NaN	NaN	NaN
1784172251.185475352	NaN	NaN	NaN	17	NaN
1784172251.190724017	NaN	-1.839	NaN	NaN	NaN
1784172251.195809831	NaN	NaN	NaN	18	NaN
1784172251.201056591	NaN	-0.009	NaN	NaN	NaN
1784172251.206297666	NaN	NaN	NaN	16	NaN
1784172251.211405017	NaN	1.729	NaN	NaN	NaN
1784172251.216674879	NaN	NaN	NaN	18	NaN
1784172251.221766152	NaN	3.403	NaN	NaN	NaN
1784172251.226870043	NaN	NaN	NaN	18	NaN
1784172251.231820454	NaN	-2.78	NaN	NaN	NaN
1784172251.236765460	NaN	NaN	NaN	17	NaN
1784172251.241647542	NaN	-1.059	NaN	NaN	NaN
1784172263.122018253	NaN	NaN	NaN	17	NaN
1784172263.128784499	NaN	0.901	NaN	NaN	NaN
1784172263.135252249	NaN	NaN	NaN	16	NaN
1784172263.141751021	NaN	2.492	NaN	NaN	NaN
1784172263.149189381	NaN	NaN	NaN	15	NaN
1784172263.155558673	NaN	-3.358	NaN	NaN	NaN
1784172263.162096460	NaN	NaN	NaN	17	NaN
1784172263.167935297	NaN	-1.053	NaN	NaN	NaN
